CLIENT NAME,LOBBYIST LAST NAME,LOBBYIST FIRST NAME,LOBBYIST ADDRESS,LOBBYIST CITY,LOBBYIST STATE,LOBBYIST ZIP
Crown Commercial Real Estate and Development Inc.,KASPER,MICHAEL,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
Crown Commercial Real Estate and Development Inc.,KASPER,MICHAEL,222 NORTH LASALLE STREET SUITE 300,CHICAGO,IL,60601
Crown Commercial Real Estate and Development Inc.,Dring,David,"222 N. LaSalle St., #300",Chicago,IL,60601
Crown Imports,Janes,Nicole,"1 N. Wacker Dr., Ste. 4400",Chicago,IL,60606
"Cruz, Orlando",Moore,Thomas,111 W Washington,Chicago,IL,60602
Crystal Clear Compassionate Care Inc.,Tragesser,Kate,30 N. LaSalle,Chicago,IL,60606
"CSD Six Corners, LLC",Laube,Michael,200 S. Wacker Dr.  Ste. 3100,Chicago,IL,60606
CSX Corporation,Livingston,Thomas,1700 W. 167th Street,Calumet City,IL,60409
Cummins NPower LLC,Vermilye,Pam,7145 Santa Fe Dr,Hodgkins,IL,60525
"Curative Health Cultivation, LLC",Banks,William,"70 W. Madison, Ste. 5300",Chicago,IL,60602
"Curative Health Cultivation, LLC",Banks,William,"70 W. Madison, Ste. 4500",Chicago,IL,60602
Cushing and Company,O'Keefe,Bridget,227 W. Monroe St.,Chicago,IL,60606
"Cussen, Margaret",Moore,Thomas,111 W Washington,Chicago,IL,60602
Custom Strains,Glass,Jeffrey,1 Oakbrook Terrace,Oakbrook Terrace,IL,60181
CVS Caremark Corp,"Kelly, Jr.",John,"670 N. Clark St., 4th Flr",Chicago,IL,60654
CVS Caremark Corp,Houlihan,Michael ,"670 N. Clark St., 4th Flr",Chicago,IL,60654
Cynergy Services,Smith,William,111 W Washington ,Chicago,IL,60602
"D'Agostino, Scott",Moore,Thomas,111 W Washington,Chicago,IL,60602
DAGS Desplaines LLC c%2fo Mesirow Financial,DiGrino,Mariah,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
"Dalanjin, Inc",Moore,Thomas,111 W Washington,Chicago,IL,60602
"Dana Hotel, LLC",Toth,Richard,20 S. Clark St.,Chicago,IL,60603
Dan Cristian,Banks,James ,"221 N. LaSalle At., #3800",Chicago,IL,60601
Danny's Liquor,George,Mary,"120 N LaSalle St., Ste. 2600",Chicago,IL,60602
Danny's Liquor,Neal,Langdon,"120 N LaSalle St., Ste. 2600",Chicago,IL,60602
Darko Tesanovic,Banks,James ,"221 N. LaSalle At., #3800",Chicago,IL,60601
"Darlington Hotel, LLC",Michas,Sylvia,"333 W Wacker Dr., Ste. 1800",Chicago,IL,60606
D Augustine LLC,Halpin,Peter ,100 M Street SE,Washington,DC,20003
Davari Development Group LLC,Friedland,Steven,"626 W. Jackson Blvd., Ste. 400",Chicago,IL,60661
David Cheplowitz,Banks,William,"70 W. Madison, Ste. 5300",Chicago,IL,60602
"David Mason & Associates of Illinois, Ltd.",Brunsvold,Theodore,500 N. Dearborn,Chicago,IL,60654
"David Mason & Associates of Illinois, Ltd.",Brunsvold,Theodore,500 N. dearborn Street,Chicago,IL,60654
Davis Companies,Jahnke-Dale,Katherine,203 N. LaSalle Street,Chicago,IL,60601
Davis Companies,Novak,Theodore,203 N. LaSalle Street,Chicago,IL,60601
Davis Companies,Klawiter,Richard,203 N. LaSalle Street,Chicago,IL,60601
"Dayton Street Parnters, LLC",Scott,Andrew,"10 S. Wacker Dr., Ste. 2300",Chicago,IL,60606
Decision Len LLC.,Saaty,Daniel,4250 North Farifax Dr. suite 1410,Arlington,VA,22203
Decision Lens,Saaty,Daniel,4250 North Farifax Dr. suite 1410,Arlington,VA,22203
Deke Pappas,Gattuso,Joseph ,"111 E. Wacker Drive, Suite 2800",Chicago,IL,60601
DeLaSalle H.S.,Duncan,Kathleen,20 S. Clark St,Chicago,IL,60603
DeLaSalle Institute,Georges,Mara,20 S. Clark St.,Chicago,IL,60603
DeLaSalle Institute,Penkhus,Adam,20 S. Clark St.,Chicago,IL,60603
Delaware North Companies,KASPER,MICHAEL,222 NORTH LASALLE STREET SUITE 300,CHICAGO,IL,60601
Delaware North Companies,KASPER,MICHAEL,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
Delaware North Companies,Dring,David,"222 N. LaSalle St., #300",Chicago,IL,60601
Delaware North Companies,Brown,Michael,212 W. Washington,Chicago,IL,60602
Delaware North Companies,NOTTAGE,COURTNEY,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
"DeLenoardis, Tony",Moore,Thomas,111 W Washington,Chicago,IL,60602
"Delisi, Gianni",Moore,Thomas,111 W Washington,Chicago,IL,60602
Dell,NOTTAGE,COURTNEY,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
Dell,KASPER,MICHAEL,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
Dell,KASPER,MICHAEL,222 NORTH LASALLE STREET SUITE 300,CHICAGO,IL,60601
Dell,Dring,David,"222 N. LaSalle St., #300",Chicago,IL,60601
Deloitte Consulting LLP,Roberson,Victor,17947 Edwards Ave,Country Club Hills,IL,60478
Deloitte Consulting LLP,Hynes,Brian,910 W Huron,Chicago,IL,60642
Deloitte Consulting LLP,Hynes,Brian,1836 W. Iowa,Chicago,IL,60622
Delta Dental of Illinois,Daly,Brian,"120 W Madison St., Ste. 1406",Chicago,IL,60602
"Delta Engineering, Inc.",Sees,Milton,3509 Benbrook Dr.,Springfield,IL,62711
"Delta Real Estate Holdings, LLC",DiGrino,Mariah,203 N. LaSalle Street,Chicago,IL,60601
"DeMay, Peter",Moore,Thomas,111 W Washington,Chicago,IL,60602
"DeMichele Propeties, LLC ",Banks,William,"70 W. Madison, Ste. 4500",Chicago,IL,60602
"DeMichele Propeties, LLC ",McGuire,Katriina,"70 W. Madison, Ste. 4500",Chicago,IL,60602
Dennis Kulak,Grady,Graham,111 East Wacker Drive,Chicago,IL,60601
"Denny, William",Lawlor,John,"233 S. Wacker Dr., Ste. 7800",Chicago,IL,60606
Dentons,Sheehan,Sarah,9848 S Damen Ave,Chicago,IL,60643
DePaul University,Georges,Mara,20 S. Clark St.,Chicago,IL,60603
DePaul University,Lawlor,John,"233 S. Wacker Dr., Ste. 7800",Chicago,IL,60606
DePaul University,Hynes   ,Thomas   ,"30 N. LaSalle St., Ste. 1410",Chicago,IL,60602
DePaul University,Lawlor,John,233 S. Wacker Dr.,Chicago,IL,60606
DePaul University,Hynes   ,Thomas   ,55 W Monroe,Chicago,IL,60603
Deutsche Bank National Trust Co.,Douyon,Victoria,"222 S. Riverside Plaza, 24th Flr",Chicago,IL,60606
Deutsche Bank National Trust Co.,Stein,Sanford ,"300 N. LaSalle St., Ste. 4000",Chicago,IL,60654
Development Resources,Novak,Theodore,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
Development Resources,Novak,Theodore,203 N. LaSalle Street,Chicago,IL,60601
"Devon NJ, LLC",McGuire,Katriina,55 E. Monroe,Chicago,IL,60603
DeVry Education Group,"Kelly, Jr.",John,"670 N. Clark St., 4th Flr",Chicago,IL,60654
DeVry Education Group,Houlihan,Michael ,"670 N. Clark St., 4th Flr",Chicago,IL,60654
DeVry Inc.,"Kelly, Jr.",John,"670 N. Clark St., 4th Flr",Chicago,IL,60654
DeVry Inc.,Houlihan,Michael ,"670 N. Clark St., 4th Flr",Chicago,IL,60654
"DeVry, Inc.",Kruse,Erika,"542 S. Dearborn, Ste. 1100",Chicago,IL,60605
"DeVry, Inc.",Zemenides,Endy,"542 S. Dearborn, Ste. 1100",Chicago,IL,60605
Dewey Square Group,Riley,Jeff,625 Carpenter Avenue,Oak Park,IL,60304
Diageo NA,Brunsvold,Theodore,500 N. Dearborn,Chicago,IL,60654
Diageo NA,Brunsvold,Theodore,500 N. dearborn Street,Chicago,IL,60654
"Diageo North America, Inc.",Brunsvold,Theodore,500 N. dearborn Street,Chicago,IL,60654
"Diaz Sr, Jose",Gayles,Montel,222 N. LaSalle St.,Chicago,IL,60601
"Digital Lakeside Holdings, LLC",Gattuso,Joseph ,"111 E. Wacker Drive, Suite 2800",Chicago,IL,60601
Digitech Computer Inc,Chevalier,Felix,180 N. Stetson Ave.,Chicago,IL,60601
Digitech Computer Inc,Peters,R Delacy,180 N. Stetson Ave,Chicago,IL,60601
Digitech Computer Inc,Chevalier,Felix,180 N. Stetson Ave,Chicago,IL,60601
Digitech Computer Inc,Peters Jr,R Delacy,180 N. Stetson Ave,Chicago,IL,60601
"Dihydro Services, Inc.",Grady,Graham,111 East Wacker Drive,Chicago,IL,60601
"DiPaolo, Maria & Mario",Moore,Thomas,111 W Washington,Chicago,IL,60602
Direct TV,Brunsvold,Theodore,500 N. Dearborn,Chicago,IL,60654
Directv,Stewart,Damon,"90 State St., Ste 700",Albany,NY,12207
"DirecTV, Inc.",Brunsvold,Theodore,500 N. dearborn Street,Chicago,IL,60654
DIRECTV LLC,Stewart,Damon,90 State Street,Albany,NY,12207
"DirecTV, LLC",Stewart,Damon,"90 State St., Ste 700",Albany,NY,12207
Dish Network,Brunsvold,Theodore,500 N. Dearborn,Chicago,IL,60654
Dish Network LLC,Brunsvold,Theodore,500 N. dearborn Street,Chicago,IL,60654
Distilled Spirits Council of United States,Doerrer,John,1705 N. Rutherford,Chicago,IL,60707
Ditka's Restaurant,"Kelly, Jr.",John,"670 N. Clark St., 4th Flr",Chicago,IL,60654
Ditka's Restaurant,Houlihan,Michael ,"670 N. Clark St., 4th Flr",Chicago,IL,60654
DJ Acquisitions Inc,Johnson,Allen,53 W Jackson Blvd,Chicago,IL,60604
DJ Acquisitions Inc,Ramsey,Emily,53 W Jackson Blvd,Chicago,IL,60604
DJ Acquisitions LLC,Wendy,Richard,"311 S. Wacker Dr., Ste. 3000",Chciago,IL,60606
DJ Acquisitions LLC,McGuire,Katriina,"70 W. Madison, Ste. 4500",Chicago,IL,60602
D.K. USA Development Inc.,Banks,William,"70 W. Madison, Ste. 4500",Chicago,IL,60602
D.K. USA Development Inc.,Schain,Jerome,"70 W. Madison, Ste. 5300",Chicago,IL,60602
"DLC Residential, LLC",Johnson,Allen,53 W Jackson Blvd,Chicago,IL,60604
DLZ,Manion,Thomas,212 W. Washington At.  #1904,Chicago,IL,60606
DLZ,Brown,Michael,212 W. Washington,Chicago,IL,60602
"Doblin, Dr. Bruce",Gattuso,Joseph,"111 E. Wacker Drive, Suite 2800",Chicago,IL,60601
Doc B's Restaurant LLC,Parrino ,Jack,"55 E. Monroe St., 37th Flr",Chicago,IL,60603
"Doliwa, Kris",Banks,James ,"221 N. LaSalle St., #3800",Chicago,IL,60601
Dom Construction,Banks,William,"70 W. Madison, Ste. 5300",Chicago,IL,60602
"Dominick's Finer Foods, Inc.",Miller,Lynn,711 Jorie Blvd,Oak Brook,IL,60523
"Dominick's Finer Foods, Inc.",Sanders,Lauri,711 Jorie Blvd.,Oak Brook,Il,60523
"Dominion Voting Systems, Inc",KASPER,MICHAEL,222 NORTH LASALLE STREET SUITE 300,CHICAGO,IL,60601
"Dominion Voting Systems, Inc",NOTTAGE,COURTNEY,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
"Dominion Voting Systems, Inc",KASPER,MICHAEL,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
"Dominion Voting Systems, Inc",Dring,David,"222 N. LaSalle St., #300",Chicago,IL,60601
"Dominion Voting Systems, Inc.",Dring,David,"222 N. LaSalle St., #300",Chicago,IL,60601
"Dominion Voting Systems, Inc.",NOTTAGE,COURTNEY,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
"Dominion Voting Systems, Inc.",KASPER,MICHAEL,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
Donors Forum,Filan,William,321 N. Clark #2800,Chicago,IL,60654
Dorel Ardelean,Banks,James ,"221 N. LaSalle St., #3800",Chicago,IL,60601
Douglas J Schools%2f Institutes,Scofes,Stephen,535 N. Capitol Ave,Lansing,MI,48933
Douglas J Schools%2f Institutes,Boumis,Sotirios (Sam),535 N. Capitol Ave,Lansing,MI,48933
Douglas J Schools/Institutes on behalf of Clark Street school system d/b/a Aveda Institute of Chicago,Scofes,Stephen,535 N. Capitol Ave,Lansing,MI,48933
Douglas J Schools/Institutes on behalf of Clark Street school system d/b/a Aveda Institute of Chicago,Boumis,Sotirios (Sam),535 N. Capitol Ave,Lansing,MI,48933
DP Fox,Reifman,David,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
DP Fox,DiGrino,Mariah,203 N. LaSalle Street,Chicago,IL,60601
DP Fox,Gattuso,Joseph ,"111 E. Wacker Drive, Suite 2800",Chicago,IL,60601
"DP Fox Ventures, LLC",Chico,Gery,333 W. Wacker Dr.,Chicago,IL,60606
"DP Fox Ventures, LLC",DiGrino,Mariah,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
"DP Fox Ventures, LLC",Reifman,David,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
"DP Fox Ventures, LLC",Markin,Robert ,333 W. Wacker Dr. Ste 1800,Chicago,IL,60606
DRAGOS ALDEA,Banks,James ,"221 N. LaSalle At., #3800",Chicago,IL,60601
Draper and Kramer,DiGrino,Mariah,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
"Draper & Kramer, Inc",Scott,Andrew,"10 S. Wacker Dr., Ste. 2300",Chicago,IL,60606
"Draper & Kramer, Inc",Wendy,Richard,"311 S. Wacker Dr., Ste. 3000",Chciago,IL,60606
"Draper & Kramer, Inc",Pugh,Donna,"321 N. Clark St., Ste. 2800",Chicago,IL,60654
"Draper & Kramer, Inc",McGuire,Katriina,55 E. Monroe,Chicago,IL,60603
"Drexel Terrance Apts., LLC",Cassel,Danielle,"222 N. LaSalle St., #2600",Chicago,IL,60601
DR Homes LLC,Banks,William,"70 W. Madison, Ste. 5300",Chicago,IL,60602
DR Homes LLC,Banks,William,"70 W. Madison, Ste. 4500",Chicago,IL,60602
DRI/CA Gibbons/Steger LLC,McGuire,Katriina,"70 W. Madison, Ste. 4500",Chicago,IL,60602
"Driven Solutions, LLC",Cervantes,Pedro,"30 W. Monroe, Ste. 630",Chicago,IL,60603
"Driven Solutions, LLC",Tristan,Homero,"30 W. Monroe St., Ste. 630",Chicago,IL,60603
Drs. Rana Abraham & Samer Abbas,Schramm,Jessica,55 East Monroe Street,Chicago,IL,60603
DRW Trading Group,Guthman,Jack ,111 East Wacker Dr.,Chicago,IL,60601
DRW Trading Group,Kus,Edward ,"111 E. Wacker Dr., Ste. 2800",Chicago,IL,60601
DRW Trading Group,Grady,Graham,111 East Wacker Drive,Chicago,IL,60601
DRW Trading Group,Gattuso,Joseph ,"111 E. Wacker Drive, Suite 2800",Chicago,IL,60601
"Dubbelde, Donna",O'Keefe,Bridget,"227 W. Monroe St., #3500",Chicago,IL,60606
Dubin Residential,Citron,Bernard,55 E. Monroe St. 37th Flr,Chicago,IL,60603
"Duncan Parking Technologies, Inc.",Kennedy,James,633 W. Wisconsin Ave.,Milwaukee,WI,53203
Duncan-Williams Inc,Vargas,Adriana,"203 N. LaSalle st., Ste. 2100",Chicago,IL,60601
DuPage County Water Commission,Manion,Thomas,212 W. Washington At.  #1904,Chicago,IL,60606
DV Urban Realty Partnership LP,Shadle,Paul,203 N. LaSalle Street,Chicago,IL,60601
DV Urban Realty Partners LP,Shadle,Paul,203 N. LaSalle Street,Chicago,IL,60601
DV Urban Realty Partners LP,Shadle,Paul,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
Dynasty Group,Doerrer,John,1705 N. Rutherford,Chicago,IL,60707
DynaVox Systems LLC,Kimsey,Anna,412 First St. SE  #100,Washington,DC,20003
Dyson Inc,Berman,Myles,321 N Clark St. #2800,Chicago,IL,60610
Earthwood Development,Citron,Bernard,55 E. Monroe St. 37th Flr,Chicago,IL,60603
Eastlake Management Group,George,John,180 N Stetson,Chicago,IL,60601
Easy Park LLC,O'Keefe,Bridget,"227 W. Monroe St., #3500",Chicago,IL,60606
Eataly USA LLC,Georges,Mara,20 S. Clark St.,Chicago,IL,60603
ECD Company,Novak,Theodore,203 N. LaSalle Street,Chicago,IL,60601
ECD Company,Novak,Theodore,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
"Eco-Sites, Inc",George,John,180 N Stetson,Chicago,IL,60601
"Eco-Sites, Inc",Duncan,Kathleen,180 N Stetson,Chicago,IL,60601
"Eco-Sites, Inc",Leach,Chris,130 East Randolph Street,Chicago,IL,60601
"Eco-Sites, Inc",Leach,Chris,180 N Stetson,Chicago,IL,60601
Edgewater Medical Center,Dickinson,Geoffrey,"221 N LaSalle St., Ste. 820",Chicago,IL,60601
Edgewater Medical Center,Furda,Gregory ,Sidley Austin LLP,chicago,IL,60603
Edgewater Medical Center,Saef,Scott,One S. Dearborn St.,Chicago,IL,60603
Edgewater Medical Center,Friedman,Stephen,"221 N LaSalle St., Ste. 820",Chicago,IL,60601
"EdisonLearning, Inc.",Kimsey,Anna,412 First St. SE  #100,Washington,DC,20003
"Education Capital Solutions, LLC",Acosta,Rolando,2949 W Gregory St,Chicago,IL,60625
Edward H. Benford,Grady,Graham,111 East Wacker Drive,Chicago,IL,60601
Edward H. Benford,Gattuso,Joseph ,"111 E. Wacker Drive, Suite 2800",Chicago,IL,60601
"Efferquest, LLC",Acosta,Rolando,2949 W Gregory St,Chicago,IL,60625
Eggleston Pointe Corp.,Hinchman,Timothy,"20 N. Clark St., Ste. 1150",Chicago,IL,60602
eGov Strategies LLC,Pyrz,Alan,233 S McCrea St,Indianapolis,IN,46225
E.J. Plesko & Associates,George,John,130 E Randolph St,Chicago,IL,60601
"El Azteca, Inc.",Tristan,Homero,"30 W. Monroe St., Ste. 630",Chicago,IL,60603
"El Azteca, Inc.",Duarte,Lisa,"30 W. Monroe St., Ste. 630",Chicago,IL,60603
"Elcan & Associates, Inc.",Grady,Graham,111 East Wacker Drive,Chicago,IL,60601
"Elderly Housing, Development and Operations Corp ",Friedland,Steven,"626 W. Jackson Blvd., Ste. 400",Chicago,IL,60661
Election Systems and Software,Houlihan,Michael ,"670 N. Clark St., 4th Flr",Chicago,IL,60654
Election Systems and Software,"Kelly, Jr.",John,"670 N. Clark St., 4th Flr",Chicago,IL,60654
"Election Systems & Softward, LLC",Kimmons,Gyata,"409 W. Huron St., Ste. 600",Chicago,IL,60654
"Election Systems & Software, LLC",Houlihan,Michael ,"670 N. Clark St., 4th Flr",Chicago,IL,60654
"Election Systems & Software, LLC","Kelly, Jr.",John,"670 N. Clark St., 4th Flr",Chicago,IL,60654
Electrical Contractors Assn. of City of Chicago,Taylor,Timothy,5 Westbrook Corp. Center #940,Westchester,IL,60154
Electrical Contractors' Association of City of Chicago,Taylor,Timothy,5 Westbrook Corp. Center #940,Westchester,IL,60154
Electric Knowledge Interchange,Shomon,Daniel,"33 W. Monroe,  Suite 1050",Chicago,IL,60603
ELECTRONIC KNOWLEDGE INTERCHANGE,Shomon,Daniel,"33 W. Monroe,  Suite 1050",Chicago,IL,60603
ELECTRONIC KNOWLEDGE INTERCHANGE,Alexander,Michael,230 W. Monroe St.,Chicago,IL,60606
ELECTRONIC KNOWLEDGE INTERCHANGE,Borovicka,John,230 W. Monroe St.,Chicago,IL,60606
Electronic Software Solutions Inc,Padjen,Dale,3711 N Ravenswood,Chicago,IL,60613
Elevate Digital,Mell,Richard,3701 N. Kedzie,Chicago,IL,
Eli Lilly and Company,Oldani,Jamie,220 East Adams,Springfield,IL,62701
Elston Cortez Parteners LLC ,Banks,William,"70 W. Madison, Ste. 4500",Chicago,IL,60602
"Elston Cortez Partners, LLC ",McGuire,Katriina,"70 W. Madison, Ste. 4500",Chicago,IL,60602
EMC Corp,Schulter,Gene,4326 N Bell Ave,Chicag,IL,60618
EMC Corp,Dart,Timothy,33 N. Dearborn St.,Chicago,IL,60602
EMC Corporation,Schulter,Gene,4326 N Bell Ave,Chicag,IL,60618
EMCO Development Co,Duarte,Lisa,"30 W. Monroe St., Ste. 630",Chicago,IL,60603
EMCO Development Co./ Ed McMahon,Tristan,Homero,"30 W. Monroe St., Ste. 630",Chicago,IL,60603
"Emerald Group, LLC",Huels,Patrick,27 Deerpath Rd,Deer Park,IL,60010
Emily's Limousine Service Co.,Shakman,Michael,"180 N LaSalle St., Ste. 3600",Chicago,IL,60601
Emily's Limousine Service Co.,Feldman,Edward,"180 N LaSalle St., Ste. 3600",Chicago,IL,60601
EMSO Partners Limited,Lucardi,Donald,"399 Park Ave., 7th Flr",New York,NY,10022
Emso Partners US LLC ,Lucardi,Donald,680 Fifth Ave.,New York,NY,10019
EMSO Partners US LLC ,Lucardi,Donald,680 Fifth Ave.,New York,NY,10019
ENBALA Power Networks,Romanco,Michael, Buttonwood Curcle,Naperville,IL,60540
EnerNOC Inc,Docel,Daniel,4854 Christine Ct.,Long Grove,IL,60047
Engineered Plastics Inc,Riley,Jeff,625 Carpenter Avenue,Oak Park,IL,60304
"Englewood Square, LLC",Acosta,Rolando,2949 W Gregory St,Chicago,IL,60625
"Englewood Square, LP",Acosta,Rolando,2949 W Gregory St,Chicago,IL,60625
English Inc.,Pantoja,Olivia,400 N LaSalle  #3204,Chicago,IL,60654
Enlightened Technologies c/o Michael Radel,Banks,James ,"221 N. LaSalle At., #3800",Chicago,IL,60601
"Enterprise Leasing Company of Chicago, LLC",Reyes,Victor,"600 West Van Buren, Ste. 909",Chicago,IL,60607
Enterprise Leasing Co. of Chicago,Reyes,Victor,"600 West Van Buren, Ste. 909",Chicago,IL,60607
Enterprise Rent-A-Car,Dart,Timothy,33 N. Dearborn St.,Chicago,IL,60602
Enterprise Rent-A-Car,Reyes,Victor,"600 West Van Buren, Ste. 909",Chicago,IL,60607
Enterprise Rent-A-Car,Nicolay,John,33 N. Dearborn,Chicago,IL,60602
ENVIRONMENTAL DESIGN INTERNATIONAL,Shomon,Daniel,"33 W. Monroe,  Suite 1050",Chicago,IL,60603
Environs Development,Schramm,Jessica,55 East Monroe Street,Chicago,IL,60603
ENVISTA,Notaro,Steve,"900 Cummings Center, Ste. 307V",Beverly,MA,1915
Enwave Chicago,George,John,180 N Stetson,Chicago,IL,60601
Enwave Chicago,Rylowicz,James,1940 w Addison,Chicago,IL,60613
"Equity Group Investments, Inc",Lawlor,John,"233 S. Wacker Dr., Ste. 7800",Chicago,IL,60606
"Equity Group Investments, Inc",Lawlor,John,233 S. Wacker Dr.,Chicago,IL,60606
"Equity Group Investments, Inc.",Lawlor,John,"233 S. Wacker Dr., Ste. 7800",Chicago,IL,60606
"ESCO Lighting, Inc. ",Manion,Thomas,212 W. Washington At.  #1904,Chicago,IL,60606
"ESCO Lighting, Inc. ",Palo,Jeffery,212 W. Washington St,Chicago,IL,60606
ESI,Manion,Thomas,212 W. Washington At.  #1904,Chicago,IL,60606
ESI Consultants Ltd.,Fritchey,John,758 N. Larrabee St,Chicago,IL,60654
ESO Theatre,Banks,William,"70 W. Madison, Ste. 4500",Chicago,IL,60602
Espar Heater Systems,Engle,Gary,388 South Lake St,Amherst,OH,44001
Estate of Lavergne Wilson,McGuire,Katriina,"70 W. Madison, Ste. 4500",Chicago,IL,60602
Estate of Lavergne Wilson,Banks,William,"70 W. Madison, Ste. 4500",Chicago,IL,60602
Estate of Lavergne Wilson,Robertson,Lee,"70 W. Madison, Ste. 4500",Chicago,IL,60602
"Estrada Hinojosa & Company, Inc",Grillo,Fernando,"70 W Madison St., Ste. 1400",Chicago,IL,60602
"Estrada Hinojosa & Company, Inc",Grillo,Fernando,161 N Clark St,Chicago,IL,60601
"Estrada Hinojosa & Company, Inc",Cubria,Andrew,161 N Clark St,Chicago,IL,60601
Eternal Studio Corporation,Tristan,Homero,"30 W. Monroe St., Ste. 630",Chicago,IL,60603
"Ethos Community Care Center, LLC",George,Mary,"203 N LaSalle St., Ste. 2300",Chicago,IL,60601
"Ethos Community Care Center, LLC",Neal,Langdon,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
"Ethos Community Care Center, LLC",Stubblefield,Carol,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
"Euro Star Cafe, Inc",Brankin,Patrick,"70 W. Madison Street, Ste. 5300",Chicago,IL,60602
"Euro Star Cafe, Inc",Brankin,Patrick,"70 W. Madison, Ste. 4500",Chicago,IL,60602
"Evergreen Towers I, LLC",Ezgur,Michael,1030 W. Chicago Ave.,Chicago,IL,60642
Excel LEC Lighting,Smith,William,111 W Washington ,Chicago,IL,60602
Exelon Generation - Constellation Energy,Grimm,Glen,4300 Winfield Road,Warrenville,IL,60555
Exelon Generation - Constellation Energy,Filan,William,321 N. Clark #2800,Chicago,IL,60610
Experimur Properties LLC,Leach,Chris,"20 S. Clark St., Ste 400",Chicago,IL,60603
"EXP US Services, Inc.",Guidice,Richard,350 W. 22nd Street,Lombard,IL,60148
"EXP US Services, Inc.",Molaro,Robert,6808 W. Archer Ave.,Chicago,IL,60638
"EXP US Services, Inc.",Glass,Jeffrey,1 Oakbrook Terrace,Oakbrook Terrace,IL,60181
Extend Health,Corrigan,John,"20 S. Clark, Ste. 2900",Chicago,IL,60603
Extend Health,Smith,William,111 W Washington ,Chicago,IL,60602
"ExteNet Systems, Inc",George,John,130 E Randolph St,Chicago,IL,60601
